"channelId","频道名称","清理结论","原因代码","说明","清理后领域","原搜索词","证据片段","公开来源","原观察时间"
"UC0i6lFo5RJQnVy4tM0zMPjw","Animal Humane Society","review","rescue_story_or_unconfirmed","只有救助故事、传播口号或名称线索，缺少足够的本人救助运营依据。","","animal rescue","Every year, Animal Humane Society provides direct care and services to help nearly 100,000 animals in need across Minnesota. As one of the nation's leading animal welfare organizations, AHS is transforming the way shelters care for","https://www.youtube.com/channel/UC0i6lFo5RJQnVy4tM0zMPjw","2026-09-18T09:02:19.764Z"
"UC8U5xqEWNTDG85e8-VDpKzA","Antonio Sanson","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","physical therapist","Reviews & videography of Tech, Productivity, and Unique Products. I have a passion for capturing cinematic footage to craft a well told story. I love tech and getting out and being active. Partner/Collaborate with me. Email: sansonantonio13@gmail.com","https://www.youtube.com/channel/UC8U5xqEWNTDG85e8-VDpKzA","2026-09-18T12:18:46.973Z"
"UCaD1NFTyM9KWn-KFJe-toHg","ANIMAL HOSPITAL ADVENTURE","exclude","unrelated_entertainment_or_news","简介为泛娱乐、泛生活或综合资讯；未见六类目标服务主体依据。","","veterinary","e replicated in real life, these videos are purely for entertainment.","https://www.youtube.com/channel/UCaD1NFTyM9KWn-KFJe-toHg","2026-09-18T09:06:11.251Z"
"UCiuZBEyxSH5w8BAX8qHfqqw","Dr. Jerry Hsieh, D.C.","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","chiropractors","Dr. Jerry Hsieh, DC is a specialist in the Gonstead Chiropractic method, serving patients through five clinic locations in Pleasanton, Concord, San Jose, Fremont, and Brentwood. He focuses on precise, corrective care for a wide range of conditions including neck pain, arthritis, low back pain, sciatica, headaches, digestive issues, and more. Subscribe to the channel to see more Gonstead videos or visit","https://www.youtube.com/channel/UCiuZBEyxSH5w8BAX8qHfqqw","2026-09-18T12:20:19.225Z"
"UCT4ayrjE0xcfZ8fQHYbfiTA","UF Health","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinary; veterinarian; physical therapist; chiropractors","University of Florida Health is a top-ranked health care destination that attracts the brightest students, scholars, scientists and health care providers, all ready to tackle our patients’ greatest challenges. They are counting on us. And we intend to deliver, so that each generation is healthier than the last. Our world-class academic health center in Florida provides excellence in pediatrics, cancer, heart & vascular services, movement disorders and neurosurgery. For more i","https://www.youtube.com/channel/UCT4ayrjE0xcfZ8fQHYbfiTA","2026-09-18T08:00:37.855Z"
"UCxGgYSuq0XR0siPOJVq8trQ","NHS Health Careers","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","physical therapist; massage therapist","NHS Health Careers offers careers information on the range of career opportunities in health. It consists of a telephone and email helpline, website, literature and other supporting materials. As well as offering careers information to anyone interested in working for in health, it offers materials and resources that support employers, schools, colleges and careers advisors. It also runs the Step into the NHS ( raises awareness of the many career opportunities among young peo","https://www.youtube.com/channel/UCxGgYSuq0XR0siPOJVq8trQ","2026-09-18T08:42:01.937Z"
"UCxHaY9aGfykLTvoAM0kWKmw","The Veterinary Roundtable","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinary; veterinarian; chiropractors","Welcome to The Veterinary Roundtable! This podcast revolves around listener's questions and concerns regarding anything and everything vet med related. The hosts, Dr. Ashlyn Duckwall, Dr. Emily King, and Courtney Allan try their hardest to answer each and every listener question and inquiry to the best of their ability... and have a few laughs along the way. Episodes release weekly on Tuesdays at 9AM EST on all podcast services along with YouTube! Want to be featured on the s","https://www.youtube.com/channel/UCxHaY9aGfykLTvoAM0kWKmw","2026-09-18T08:00:09.614Z"
"UCBSJrFxTYAbu1sAGdeRg8cA","Animal Rescue Kharkiv","review","rescue_story_or_unconfirmed","只有救助故事、传播口号或名称线索，缺少足够的本人救助运营依据。","","animal rescue","Ми - ""Порятунок тварин Харків"". Виїжджаємо на виклики, де життю тварини - кота, собаки, птаха, дикої тварини - загрожує небезпека: збиті, поранені, у важкодоступних місцях, на дереві, в ямі. Працюємо 24/7. На нашому каналі дивіться відео порятунку пухнастиків, історії тварин, тих","https://www.youtube.com/channel/UCBSJrFxTYAbu1sAGdeRg8cA","2026-09-18T09:23:13.264Z"
"UCFeieoOQnW3QlcIJQFUxYqA","Gadget Adda","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","massage therapist","Tech and gadget reviews covering the latest TVs, tablets, laptops, earbuds, soundbars, printers, monitors, power banks, air fryers, microwaves, washing machines, refrigerators, and more. GadgetAdda brings detailed reviews, comparisons, features, specifications, pros and cons, buying advice, and real-world insights to help you understand the products before making a purchase. From choosing the best TV or laptop to finding the right earbuds, soundbar, printer, monitor, power ba","https://www.youtube.com/channel/UCFeieoOQnW3QlcIJQFUxYqA","2026-09-18T09:23:14.672Z"
"UC6iG94AP2qsNajAx5s36fbg","True Massage & Bodywork","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","massage therapist","As a spa consultant, content creator, and owner of True Massage & Bodywork, I am passionate about empowering spa professionals to elevate their practices, increase their income, and work smarter through the power of teams and technology. With over 750k+ views on YouTube, I share spa business strategy, tutorials, and personal vlogs to inspire and educate my audience. IG: @ayanatrue","https://www.youtube.com/channel/UC6iG94AP2qsNajAx5s36fbg","2026-09-18T08:53:49.261Z"
"UC8xnaoaZ3IaHtAR4cMemvsA","Centre of Excellence","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","massage therapist","🌟Transformational Education🌟 Centre of Excellence specialises in a wide variety of transformative online training. Whether you're looking to learn a new skill, take up a new hobby or gain a qualification for a new career, we can help you to achieve your goals. With over 1.6million customers worldwide and over 5,000 5 star reviews, our aim is to make online training fun, accessible and affordable. Wherever you decide to study, there are no deadlines so you can learn in your ","https://www.youtube.com/channel/UC8xnaoaZ3IaHtAR4cMemvsA","2026-09-18T12:18:47.621Z"
"UC9Z6mwxpm0qudEfnzbpC8OA","Dr. Ralph Napolitano","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","chiropractors","chiropractors","Bronx Chiropractor - Dr. Ralph Napolitano has come to be known for his entertaining and informative chiropractic adjusting videos on YouTube, Instagram and TikTok. He currently sees patients as The Bronx Chiropractor i","https://www.youtube.com/channel/UC9Z6mwxpm0qudEfnzbpC8OA","2026-09-18T09:23:16.235Z"
"UCjY788sU_MKZKewFAqOjH3w","ACF Animal Rescue","review","rescue_story_or_unconfirmed","只有救助故事、传播口号或名称线索，缺少足够的本人救助运营依据。","","animal rescue","ACF Animal Rescue (Ayesha Chundrigar Foundation) Pioneering animal rescue in Pakistan since 2013 🐾 Sanctuary to over 2,000 souls & a daily rescue service 💛 📞 0334-5665000 | Mon–Sat 10–5 | 📍Karachi -------------","https://www.youtube.com/channel/UCjY788sU_MKZKewFAqOjH3w","2026-09-18T09:02:33.984Z"
"UCuCFzYmGJnYSSPjTCbyeQNg","Spalding Labs","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","veterinary; veterinarian","for over 47 years! Real Spalding Fly Predators. Get the know how. Call us at (888) 880-1579.","https://www.youtube.com/channel/UCuCFzYmGJnYSSPjTCbyeQNg","2026-09-18T12:08:56.242Z"
"UCVHBnRXhH1WrzgF18CxMabA","threewheelsbetter","review","missing_biography","缺少公开简介，名称或搜索命中不足以确认服务领域。","","veterinarian","threewheelsbetter","https://www.youtube.com/channel/UCVHBnRXhH1WrzgF18CxMabA",""
"UC6fSTbBj96aCpOgDu9PrjRw","Revive Physiotherapy & Rehab centre","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","physical therapist","physical therapist","overy. Led by Dr. Srikanth Babu Katari (MPT), a senior physiotherapist with 20+ years of expertise in neuro, orthopedic, and pain rehabilitation, Revive offers personalized one-on-one care with proven results. His leadership has shaped Revive into a center of excellence","https://www.youtube.com/channel/UC6fSTbBj96aCpOgDu9PrjRw","2026-09-18T09:23:19.251Z"
"UCYWjjwXmZVBdVYvTgjCo64A","Therapy, Explained","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","massage therapist","Hi! I'm Deniss Pleiner: Therapist, Consultant, Speaker Since 2016, I have supported BIPOC Professionals heal generational trauma, manage work and life stress, and navigate difficult family relationships. I use my experience and education as a therapist to create information and educational videos for you. My aim is to destigmatize and demystify mental health and mental health treatment to empower you to make decisions that feel best for your own mental health. **Content on th","https://www.youtube.com/channel/UCYWjjwXmZVBdVYvTgjCo64A","2026-09-18T12:23:05.710Z"
"UCjLcFCCW2DT1kbU4znZcM0Q","Rose clinic performance physiotherapy","keep","explicit_professional_scope","公开简介具有本人职业、专门诊所／服务或专门行业教学依据；未核验资质与合作意愿。","physical therapist","physical therapist","Rose Clinic Performance Physiotherapy, a private practice based in London. We are committed to delivering high-standard, evidence-based treatment for a wide range of musculoskeletal and neurological, including sports injuries and work-re","https://www.youtube.com/channel/UCjLcFCCW2DT1kbU4znZcM0Q","2026-09-18T09:23:21.079Z"
"UCTKzVZkzvc0DHEfaqOBKOWQ","Just A Different Life","review","insufficient_own_scope","现有自述不足以确认本人从事目标服务；不再用搜索命中或两条相关视频直接纳入。","","physical therapist","A large family created biologically and through adoption. Multiple special needs, homeschool, transitioning to adulthood adoption, a lot of love and a bit of crazy!","https://www.youtube.com/channel/UCTKzVZkzvc0DHEfaqOBKOWQ","2026-09-18T12:22:08.800Z"
